,이름,주소,구,위도,경도,브랜드
535,구로NC,서울특별시 구로구 구로중앙로 152 (구로동) 구로NC1522-3232,구로구,37.501219,126.882798,스타벅스
536,구로오류DT,서울특별시 구로구 서해안로 2233 (오류동)1522-3232,구로구,37.4881292318832,126.834491889841,스타벅스
537,구로구청,"서울특별시 구로구 가마산로 232 (구로동, 스페스큐브), B101호1522-3232",구로구,37.49395067031256,126.88676120707717,스타벅스
538,답십리역,서울특별시 동대문구 천호대로 263 (답십리동)1522-3232,동대문구,37.568466,127.051106,스타벅스
539,경희대삼거리,서울특별시 동대문구 회기로 141 (회기동)1522-3232,동대문구,37.591531,127.052017,스타벅스
540,외대정문,서울특별시 동대문구 이문로 93 (이문동)1522-3232,동대문구,37.5953464,127.0590302,스타벅스
541,신설동역,서울특별시 동대문구 왕산로 19 (신설동)1522-3232,동대문구,37.5767228,127.0255446,스타벅스
542,회기역사거리,서울특별시 동대문구 이문로 37 (회기동)1522-3232,동대문구,37.590784,127.056098,스타벅스
543,외대,서울특별시 동대문구 휘경로 12-1 (이문동)1522-3232,동대문구,37.59575188,127.0614002,스타벅스
544,장한평역,서울특별시 동대문구 장한로 10 (장안동)1522-3232,동대문구,37.562337,127.065511,스타벅스
545,경희대,서울특별시 동대문구 경희대로 16-1 (회기동)1522-3232,동대문구,37.5928812,127.05280849999997,스타벅스
546,청량리역사,서울특별시 동대문구 왕산로 214 (전농동)1522-3232,동대문구,37.57945,127.04785,스타벅스
547,서울숲역,서울특별시 성동구 왕십리로 50 (성수동1가) 1층1522-3232,성동구,37.542075,127.044961,스타벅스
548,금호역,서울특별시 성동구 동호로 99 (금호동4가)1522-3232,성동구,37.5479939,127.0153343,스타벅스
549,뚝섬역,서울특별시 성동구 아차산로 42 (성수동1가)1522-3232,성동구,37.546432,127.049042,스타벅스
550,황학사거리,"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)1522-3232",성동구,37.567644,127.023697,스타벅스
551,성수역,서울특별시 성동구 성수이로 94 (성수동2가)1522-3232,성동구,37.543193,127.056943,스타벅스
552,상왕십리역,서울특별시 성동구 왕십리로 382 (하왕십리동)1522-3232,성동구,37.565169,127.027907,스타벅스
553,왕십리역,서울특별시 성동구 왕십리로 326 (도선동)1522-3232,성동구,37.5627541,127.0339072,스타벅스
554,한양대,"서울특별시 성동구 왕십리로 225 (행당동) 1,2층1522-3232",성동구,37.55726984,127.0421649,스타벅스
555,엔터식스,서울특별시 성동구 왕십리광장로 17 (행당동)1522-3232,성동구,37.56175811,127.0383328,스타벅스
556,성수이마트,서울특별시 성동구 뚝섬로 379 (성수동2가) 이마트 성수점1522-3232,성동구,37.5396996,127.0530083,스타벅스
557,성수,서울특별시 성동구 아차산로 104 (성수동2가)1522-3232,성동구,37.5444620830457,127.055413311106,스타벅스
558,옥수,서울특별시 성동구 독서당로 202 (옥수동)1522-3232,성동구,37.5430298,127.0133661,스타벅스
559,성수낙낙,서울특별시 성동구 광나루로8길 31 (성수동2가) 성수낙낙 1층 101~107호1522-3232,성동구,37.547326,127.066367,스타벅스
560,효창공원앞역,"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)1522-3232",용산구,37.539305,126.963060,스타벅스
561,서울역서부,서울특별시 용산구 만리재로 202 (서계동)1522-3232,용산구,37.555165,126.968446,스타벅스
562,이태원역,서울특별시 용산구 이태원로 188 (이태원동)1522-3232,용산구,37.534273,126.994789,스타벅스
563,한강진역R,서울특별시 용산구 이태원로 252 (한남동)1522-3232,용산구,37.537131,127.00098,스타벅스
564,용산역써밋R,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)1522-3232",용산구,37.527586,126.965401,스타벅스
565,이촌,서울특별시 용산구 이촌로 276 (이촌동)1522-3232,용산구,37.518605,126.977271,스타벅스
566,신용산역,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)1522-3232",용산구,37.528702,126.966757,스타벅스
567,용산파크타워,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)1522-3232",용산구,37.523818,126.970389,스타벅스
568,남영동,서울특별시 용산구 한강대로 275 (갈월동)1522-3232,용산구,37.542831,126.972242,스타벅스
569,한남동R,서울특별시 용산구 독서당로 94 (한남동)1522-3232,용산구,37.53485,127.010919,스타벅스
570,서울타워,서울특별시 용산구 남산공원길 105 (용산동2가) YTN서울타워 1층1522-3232,용산구,37.551102,126.988317,스타벅스
571,서울역동자동,서울특별시 용산구 한강대로 372 (동자동)1522-3232,용산구,37.551752,126.972694,스타벅스
572,순천향입구,서울특별시 용산구 대사관로 67 (한남동)1522-3232,용산구,37.533394,127.00563,스타벅스
573,숙대,서울특별시 용산구 청파로47길 57 (청파동3가)1522-3232,용산구,37.54460479,126.9672252,스타벅스
574,동빙고,서울특별시 용산구 장문로 12 (동빙고동)1522-3232,용산구,37.5289857,126.991782,스타벅스
575,숙대입구역,서울특별시 용산구 한강대로 291 (갈월동)1522-3232,용산구,37.544118,126.971891,스타벅스
576,용산아이파크몰,서울특별시 용산구 한강대로23길 551522-3232,용산구,37.5288539,126.96404469999993,스타벅스
577,동부이촌동,서울특별시 용산구 이촌로 198 (이촌동)1522-3232,용산구,37.52111,126.96905,스타벅스
578,숙명여대정문,서울특별시 용산구 청파로47길 100 (청파동2가) 프라임관B1F(로비층)1522-3232,용산구,37.54474797,126.96484196,스타벅스
579,용산해링턴스퀘어,서울특별시 용산구 서빙고로 17 (한강로3가)1522-3232,용산구,37.5258562,126.9676442,스타벅스
580,경리단길,서울특별시 용산구 회나무로 3 (이태원동)1522-3232,용산구,37.53854,126.98737,스타벅스
581,서울역사,서울특별시 용산구 한강대로 405 (동자동) 신-101호1522-3232,용산구,37.55415699928705,126.97179361292846,스타벅스
582,용산리첸시아,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)1522-3232",용산구,37.538571,126.967409,스타벅스
583,포포인츠서울역,서울특별시 용산구 한강대로 366 (동자동)1522-3232,용산구,37.55126,126.97273,스타벅스
584,용산전자랜드,서울특별시 용산구 청파로 74 (한강로3가)1522-3232,용산구,37.53286105987034,126.96100091132484,스타벅스
585,상봉,"서울특별시 중랑구 상봉로 131 (상봉동, 상봉 듀오트리스 주상복합)1522-3232",중랑구,37.597842,127.092509,스타벅스
586,중랑역,서울특별시 중랑구 망우로30길 3 (상봉동)1522-3232,중랑구,37.5930326,127.07473579999998,스타벅스
587,중랑구청,서울특별시 중랑구 신내로 721522-3232,중랑구,37.60538908,127.0957558,스타벅스
588,사가정역,서울특별시 중랑구 면목로 3101522-3232,중랑구,37.579594,127.087966,스타벅스
589,상봉역,서울특별시 중랑구 망우로 307 (상봉동)1522-3232,중랑구,37.59689,127.08647,스타벅스
590,묵동,"서울특별시 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층1522-3232",중랑구,37.615368,127.076633,스타벅스
591,양원역,서울특별시 중랑구 양원역로10길 3 (망우동)1522-3232,중랑구,37.6066536267232,127.106359790053,스타벅스
592,중화역,서울특별시 중랑구 봉화산로 35 1522-3232,중랑구,37.60170912407773,127.07841136432036,스타벅스
